1.689260	0.840728
3.418178	2.485844
1.056113	2.467956
2.837106	3.075888
0.598429	1.647864
1.302264	4.669943
1.912343	2.624993
-1.229494	0.340935
-1.361316	3.705198
-0.269199	1.694211
0.676175	2.003467
0.315280	3.266777
-0.680825	0.361253
-2.206748	0.421982
-0.480419	0.920222
0.679748	2.715294
3.206960	2.357716
0.173973	1.042290
0.284600	1.688256
-0.079736	1.207666
1.144730	2.510950
-0.709395	3.386260
1.371787	1.865892
0.115885	3.336565
0.704952	0.789831
-0.083616	2.565947
0.715665	2.973731
-0.457126	1.905460
-1.405506	3.122602
-0.342950	-0.889186
1.479781	0.748888
1.441372	1.762113
3.130537	0.427150
2.573772	2.466714
3.089222	1.671286
-0.278948	0.833967
2.182667	2.650547
0.462201	2.633715
-0.014871	0.840574
-1.537643	0.939217
2.373843	1.002034
3.148168	1.521022
3.559345	-0.313564
1.119769	0.120571
2.166581	1.263335
0.430122	2.763110
2.396101	3.350567
-0.116929	1.598770
3.914020	4.501589
3.255327	2.358502
3.159985	2.259157
2.780668	1.567938
1.512952	0.303610
1.695278	1.798316
0.222343	2.278769
-0.180877	-1.871340
-0.603174	2.756002
1.782660	3.396672
0.748794	0.063446
0.045448	4.401616
0.438950	1.432888
1.565148	0.473084
-1.210188	2.011083
1.738813	-0.085593
-0.726771	0.035382
0.692202	0.458820
-1.339774	3.044384
-1.192919	-1.784110
-1.510642	-0.655823
3.354642	0.494375
0.824921	0.835043
-0.479915	1.621409
1.848530	1.411659
1.069612	3.415413
0.170145	2.370375
1.398517	1.574096
1.199027	1.304356
0.217945	2.338202
0.749671	0.944075
1.399640	0.318794
4.186318	1.914496
1.165254	3.684821
2.757167	3.244367
2.385648	3.144257
-0.581949	3.840627
0.261787	0.905231
3.604533	2.455336
0.078928	0.640498
-0.131148	-0.402678
0.778947	3.366085
3.291763	1.643501
3.130833	0.767756
1.748624	3.158733
3.865314	2.095738
3.157552	1.574090
2.580991	2.843139
2.745446	2.051513
1.376176	1.032451
-0.936885	1.154039
2.515019	3.846474
0.170667	0.855846
2.113521	-0.672317
3.283482	2.073845
-0.105219	-0.871360
-0.411364	-0.211336
-0.064396	5.272275
-0.023990	1.000983
1.884303	3.145528
2.613110	1.035387
-0.581462	-0.924901
-0.045839	4.048684
1.061987	4.003279
-0.059241	3.431875
1.213544	3.013686
0.057787	-1.351983
-0.991020	1.675287
0.542413	1.080813
1.351697	2.529433
0.313325	-2.676668
0.610282	0.446851
2.975519	2.122135
2.459490	2.075703
2.537956	1.030734
0.333182	0.815984
2.549709	1.425680
2.193926	1.007701
-0.117218	1.723839
3.247031	1.567793
2.848479	1.689885
0.881461	2.515480
1.921726	2.063826
1.195091	1.428529
2.026019	1.563456
1.719379	1.298617
-0.000410	-0.995654
-1.423755	1.202136
1.040125	1.424237
1.051843	2.244842
0.650768	-1.665188
1.758385	0.089639
-0.432653	1.825590
1.600602	2.452081
-1.105577	2.260478
2.903408	2.126751
1.893482	1.322961
2.115201	0.606101
0.987982	1.950112
0.194783	0.464683
-0.123514	0.985343
2.977616	1.674852
1.518617	0.790561
-0.104139	0.200360
-0.868219	-0.312345
1.192278	-0.663257
0.476605	2.468503
1.578931	3.447107
-1.029418	0.874937
0.026782	1.492380
-3.510448	1.126869
0.648783	0.930144
0.579886	0.701823
0.556116	-1.552374
-0.533834	1.107682
3.161569	2.681391
-0.073723	3.340699
4.536501	0.829767
-1.893000	0.835269
-0.367666	1.994875
-1.196970	-1.031692
0.396212	-0.899130
0.524910	1.699945
3.250572	2.482900
1.042460	-1.177655
0.137103	-0.409617
-0.613735	1.644774
1.631075	-0.334027
1.417131	2.343874
1.864478	2.370677
2.313785	3.030597
2.534853	3.648386
0.631175	2.224494
-0.561267	-0.404409
-1.569134	-0.534275
1.921448	3.730571
2.134442	2.799910
2.164031	1.244279
1.193619	2.565592
1.939371	1.974372
2.030060	2.629324
2.992484	1.548242
-0.001555	-0.800042
1.271937	1.814454
0.133905	1.002011
-0.244892	2.586879
1.166049	-1.033948
3.179487	1.279737
-1.507069	-0.751147
-0.243495	-1.458286
-1.489169	0.123029
-0.423159	2.130837
-1.094841	4.046508
-0.993708	0.980393
-0.641330	-1.796510
-0.710690	1.358709
1.654887	2.094575
